P1(dBm),Fre1(MHz),W1(MHz),d1(cm),P3(dBm),Fre3(MHz),W3(MHz),d3(cm),P4(dBm),Fre4(MHz),W4(MHz),d4(cm),Transfer(KBytes),Bandwidth(Kbits/sec),Jitter(ms),Loss_Rate(%)
260,5220,80,0,260,5220,80,35,260,5220,80,70,0.0,0.0,12.405,100.0
260,5220,80,0,260,5220,80,35,260,5220,80,70,0.0,0.0,12.405,100.0
260,5220,80,0,260,5220,80,35,260,5220,80,70,0.0,0.0,12.405,100.0
260,5220,80,0,260,5220,80,35,260,5220,80,70,0.0,0.0,12.405,100.0
260,5220,80,0,260,5220,80,35,260,5220,80,70,0.0,0.0,12.405,100.0
260,5220,80,0,260,5220,80,35,260,5220,80,70,0.0,0.0,12.405,100.0
260,5220,80,0,260,5220,80,35,260,5220,80,70,0.0,0.0,12.405,100.0
260,5220,80,0,260,5220,80,35,260,5220,80,70,0.0,0.0,12.405,100.0
260,5220,80,0,260,5220,80,35,260,5220,80,70,0.0,0.0,12.405,100.0
260,5220,80,0,260,5220,80,35,260,5220,80,70,0.0,0.0,12.405,100.0
260,5220,80,0,260,5220,80,35,260,5220,80,70,0.0,0.0,12.405,100.0
260,5220,80,0,260,5220,80,35,260,5220,80,70,0.0,0.0,12.405,100.0
260,5220,80,0,260,5220,80,35,260,5220,80,70,0.0,0.0,12.405,100.0
260,5220,80,0,260,5220,80,35,260,5220,80,70,0.0,0.0,12.405,100.0
260,5220,80,0,260,5220,80,35,260,5220,80,70,0.0,0.0,12.405,100.0
260,5220,80,0,260,5220,80,35,260,5220,80,70,0.0,0.0,12.405,100.0
260,5220,80,0,260,5220,80,35,260,5220,80,70,0.0,0.0,12.405,100.0
260,5220,80,0,260,5220,80,35,260,5220,80,70,0.0,0.0,12.405,100.0
260,5220,80,0,260,5220,80,35,260,5220,80,70,0.0,0.0,12.405,100.0
260,5220,80,0,260,5220,80,35,260,5220,80,70,0.0,0.0,12.405,100.0
260,5220,80,0,260,5220,80,35,260,5220,80,70,0.0,0.0,12.405,100.0
260,5220,80,0,260,5220,80,35,260,5220,80,70,0.0,0.0,12.405,100.0
260,5220,80,0,260,5220,80,35,260,5220,80,70,0.0,0.0,12.405,100.0
260,5220,80,0,260,5220,80,35,260,5220,80,70,0.0,0.0,12.405,100.0
260,5220,80,0,260,5220,80,35,260,5220,80,70,0.0,0.0,12.405,100.0
260,5220,80,0,260,5220,80,35,260,5220,80,70,0.0,0.0,12.405,100.0
260,5220,80,0,260,5220,80,35,260,5220,80,70,0.0,0.0,12.405,100.0
260,5220,80,0,260,5220,80,35,260,5220,80,70,0.0,0.0,12.405,100.0
260,5220,80,0,260,5220,80,35,260,5220,80,70,0.0,0.0,12.405,100.0
260,5220,80,0,260,5220,80,35,260,5220,80,70,0.0,0.0,12.405,100.0
260,5220,80,0,260,5220,80,35,260,5220,80,70,0.0,0.0,12.405,100.0
260,5220,80,0,260,5220,80,35,260,5220,80,70,0.0,0.0,12.405,100.0
260,5220,80,0,260,5220,80,35,260,5220,80,70,0.0,0.0,12.405,100.0
260,5220,80,0,260,5220,80,35,260,5220,80,70,0.0,0.0,12.405,100.0
260,5220,80,0,260,5220,80,35,260,5220,80,70,0.0,0.0,12.405,100.0
260,5220,80,0,260,5220,80,35,260,5220,80,70,0.0,0.0,12.405,100.0
260,5220,80,0,260,5220,80,35,260,5220,80,70,0.0,0.0,12.405,100.0
260,5220,80,0,260,5220,80,35,260,5220,80,70,0.0,0.0,12.405,100.0
260,5220,80,0,260,5220,80,35,260,5220,80,70,0.0,0.0,12.405,100.0
260,5220,80,0,260,5220,80,35,260,5220,80,70,0.0,0.0,12.405,100.0
260,5220,80,0,260,5220,80,35,260,5220,80,70,0.0,0.0,12.405,100.0
260,5220,80,0,260,5220,80,35,260,5220,80,70,0.0,0.0,12.405,100.0
260,5220,80,0,260,5220,80,35,260,5220,80,70,0.0,0.0,12.405,100.0
260,5220,80,0,260,5220,80,35,260,5220,80,70,0.0,0.0,12.405,100.0
260,5220,80,0,260,5220,80,35,260,5220,80,70,0.0,0.0,12.405,100.0
260,5220,80,0,260,5220,80,35,260,5220,80,70,0.0,0.0,12.405,100.0
260,5220,80,0,260,5220,80,35,260,5220,80,70,0.0,0.0,12.405,100.0
260,5220,80,0,260,5220,80,35,260,5220,80,70,0.0,0.0,12.405,100.0
260,5220,80,0,260,5220,80,35,260,5220,80,70,0.0,0.0,12.405,100.0
260,5220,80,0,260,5220,80,35,260,5220,80,70,0.0,0.0,12.405,100.0
260,5220,80,0,260,5220,80,35,260,5220,80,70,0.0,0.0,12.405,100.0
260,5220,80,0,260,5220,80,35,260,5220,80,70,0.0,0.0,12.405,100.0
260,5220,80,0,260,5220,80,35,260,5220,80,70,0.0,0.0,12.405,100.0
260,5220,80,0,260,5220,80,35,260,5220,80,70,0.0,0.0,12.405,100.0
260,5220,80,0,260,5220,80,35,260,5220,80,70,0.0,0.0,12.405,100.0
260,5220,80,0,260,5220,80,35,260,5220,80,70,0.0,0.0,12.405,100.0
260,5220,80,0,260,5220,80,35,260,5220,80,70,0.0,0.0,12.405,100.0
260,5220,80,0,260,5220,80,35,260,5220,80,70,0.0,0.0,12.405,100.0
260,5220,80,0,260,5220,80,35,260,5220,80,70,0.0,0.0,12.405,100.0
260,5220,80,0,260,5220,80,35,260,5220,80,70,0.0,0.0,12.405,100.0
260,5220,80,0,260,5220,80,35,260,5220,80,70,0.0,0.0,12.405,100.0
260,5220,80,0,260,5220,80,35,260,5220,80,70,0.0,0.0,12.405,100.0
260,5220,80,0,260,5220,80,35,260,5220,80,70,0.0,0.0,12.405,100.0
260,5220,80,0,260,5220,80,35,260,5220,80,70,0.0,0.0,12.405,100.0
