P1(dBm),Fre1(MHz),W1(MHz),d1(cm),P2(dBm),Fre2(MHz),W2(MHz),d2(cm),P4(dBm),Fre4(MHz),W4(MHz),d4(cm),Transfer(KBytes),Bandwidth(Kbits/sec),Jitter(ms),Loss_Rate(%)
20,5220,80,0,20,5220,80,10,20,5220,80,30,0.0,0.0,0.718,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,30,0.0,0.0,0.718,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,30,0.0,0.0,0.718,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,30,0.0,0.0,0.718,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,30,0.0,0.0,0.718,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,30,0.0,0.0,0.718,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,30,0.0,0.0,0.718,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,30,0.0,0.0,0.718,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,30,0.0,0.0,0.718,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,30,0.0,0.0,0.718,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,30,0.0,0.0,0.718,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,30,7.18,58.8,156.868,98.0
20,5220,80,0,20,5220,80,10,20,5220,80,30,1.44,11.8,147.302,0.0
20,5220,80,0,20,5220,80,10,20,5220,80,30,1.44,11.8,138.096,94.0
20,5220,80,0,20,5220,80,10,20,5220,80,30,0.0,0.0,138.096,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,30,0.0,0.0,138.096,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,30,1.44,11.8,129.488,96.0
20,5220,80,0,20,5220,80,10,20,5220,80,30,0.0,0.0,129.488,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,30,0.0,0.0,129.488,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,30,0.0,0.0,129.488,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,30,0.0,0.0,129.488,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,30,0.0,0.0,129.488,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,30,0.0,0.0,129.488,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,30,0.0,0.0,129.488,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,30,0.0,0.0,129.488,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,30,0.0,0.0,129.488,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,30,0.0,0.0,129.488,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,30,0.0,0.0,129.488,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,30,0.0,0.0,129.488,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,30,0.0,0.0,129.488,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,30,0.0,0.0,129.488,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,30,1.44,11.8,121.607,99.0
20,5220,80,0,20,5220,80,10,20,5220,80,30,0.0,0.0,121.607,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,30,5.74,47.0,94.21,78.0
20,5220,80,0,20,5220,80,10,20,5220,80,30,0.0,0.0,94.21,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,30,0.0,0.0,94.21,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,30,0.0,0.0,94.21,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,30,0.0,0.0,94.21,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,30,0.0,0.0,94.21,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,30,0.0,0.0,94.21,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,30,2.87,23.5,83.188,97.0
20,5220,80,0,20,5220,80,10,20,5220,80,30,2.87,23.5,73.123,75.0
20,5220,80,0,20,5220,80,10,20,5220,80,30,4.31,35.3,60.259,57.0
20,5220,80,0,20,5220,80,10,20,5220,80,30,1.44,11.8,56.606,89.0
20,5220,80,0,20,5220,80,10,20,5220,80,30,1.44,11.8,53.18,86.0
20,5220,80,0,20,5220,80,10,20,5220,80,30,7.18,58.8,38.817,55.0
20,5220,80,0,20,5220,80,10,20,5220,80,30,4.31,35.3,32.204,67.0
20,5220,80,0,20,5220,80,10,20,5220,80,30,4.31,35.3,26.547,67.0
20,5220,80,0,20,5220,80,10,20,5220,80,30,4.31,35.3,21.888,50.0
20,5220,80,0,20,5220,80,10,20,5220,80,30,1.44,11.8,20.522,91.0
20,5220,80,0,20,5220,80,10,20,5220,80,30,2.87,23.5,18.187,33.0
20,5220,80,0,20,5220,80,10,20,5220,80,30,7.18,58.8,92.241,64.0
20,5220,80,0,20,5220,80,10,20,5220,80,30,1.44,11.8,86.48,0.0
20,5220,80,0,20,5220,80,10,20,5220,80,30,4.31,35.3,71.337,80.0
20,5220,80,0,20,5220,80,10,20,5220,80,30,2.87,23.5,62.741,67.0
20,5220,80,0,20,5220,80,10,20,5220,80,30,2.87,23.5,55.185,83.0
20,5220,80,0,20,5220,80,10,20,5220,80,30,1.44,11.8,51.738,75.0
20,5220,80,0,20,5220,80,10,20,5220,80,30,5.74,47.0,40.458,69.0
20,5220,80,0,20,5220,80,10,20,5220,80,30,2.87,23.5,35.636,67.0
20,5220,80,0,20,5220,80,10,20,5220,80,30,4.31,35.3,29.484,70.0
20,5220,80,0,20,5220,80,10,20,5220,80,30,5.74,47.0,22.836,33.0
20,5220,80,0,20,5220,80,10,20,5220,80,30,7.18,58.8,16.662,55.0
20,5220,80,0,20,5220,80,10,20,5220,80,30,2.87,23.5,15.868,50.0
20,5220,80,0,20,5220,80,10,20,5220,80,30,2.87,23.5,14.089,82.0
20,5220,80,0,20,5220,80,10,20,5220,80,30,4.31,35.3,11.768,70.0
20,5220,80,0,20,5220,80,10,20,5220,80,30,4.31,35.3,9.707,62.0
20,5220,80,0,20,5220,80,10,20,5220,80,30,1.44,11.8,9.101,83.0
20,5220,80,0,20,5220,80,10,20,5220,80,30,0.0,0.0,9.101,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,30,0.0,0.0,9.101,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,30,0.0,0.0,9.101,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,30,0.0,0.0,9.101,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,30,0.0,0.0,9.101,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,30,0.0,0.0,9.101,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,30,0.0,0.0,9.101,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,30,1.44,11.8,8.688,99.0
20,5220,80,0,20,5220,80,10,20,5220,80,30,4.31,35.3,7.36,57.0
20,5220,80,0,20,5220,80,10,20,5220,80,30,1.44,11.8,6.94,75.0
20,5220,80,0,20,5220,80,10,20,5220,80,30,0.0,0.0,6.94,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,30,0.0,0.0,6.94,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,30,0.0,0.0,6.94,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,30,0.0,0.0,6.94,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,30,0.0,0.0,6.94,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,30,0.0,0.0,6.94,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,30,0.0,0.0,6.94,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,30,0.0,0.0,6.94,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,30,0.0,0.0,6.94,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,30,0.0,0.0,6.94,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,30,0.0,0.0,6.94,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,30,0.0,0.0,6.94,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,30,0.0,0.0,6.94,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,30,0.0,0.0,6.94,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,30,0.0,0.0,6.94,100.0
