P1(dBm),Fre1(MHz),W1(MHz),d1(cm),P3(dBm),Fre3(MHz),W3(MHz),d3(cm),P4(dBm),Fre4(MHz),W4(MHz),d4(cm),Transfer(KBytes),Bandwidth(Kbits/sec),Jitter(ms),Loss_Rate(%)
20,5220,80,0,20,5220,80,20,20,5220,80,30,12.9,106.0,1.53,0.0
20,5220,80,0,20,5220,80,20,20,5220,80,30,11.5,94.1,1.105,0.0
20,5220,80,0,20,5220,80,20,20,5220,80,30,12.9,106.0,1.174,0.0
20,5220,80,0,20,5220,80,20,20,5220,80,30,10.0,82.3,1.051,12.0
20,5220,80,0,20,5220,80,20,20,5220,80,30,12.9,106.0,1.061,0.0
20,5220,80,0,20,5220,80,20,20,5220,80,30,11.5,94.1,0.889,0.0
20,5220,80,0,20,5220,80,20,20,5220,80,30,12.9,106.0,0.882,0.0
20,5220,80,0,20,5220,80,20,20,5220,80,30,10.0,82.3,0.716,12.0
20,5220,80,0,20,5220,80,20,20,5220,80,30,12.9,106.0,0.627,0.0
20,5220,80,0,20,5220,80,20,20,5220,80,30,11.5,94.1,0.523,0.0
20,5220,80,0,20,5220,80,20,20,5220,80,30,10.0,82.3,0.601,22.0
20,5220,80,0,20,5220,80,20,20,5220,80,30,11.5,94.1,0.504,0.0
20,5220,80,0,20,5220,80,20,20,5220,80,30,12.9,106.0,0.69,0.0
20,5220,80,0,20,5220,80,20,20,5220,80,30,11.5,94.1,0.99,0.0
20,5220,80,0,20,5220,80,20,20,5220,80,30,11.5,94.1,0.815,11.0
20,5220,80,0,20,5220,80,20,20,5220,80,30,11.5,94.1,0.978,0.0
20,5220,80,0,20,5220,80,20,20,5220,80,30,11.5,94.1,1.478,11.0
20,5220,80,0,20,5220,80,20,20,5220,80,30,10.0,82.3,2.032,12.0
20,5220,80,0,20,5220,80,20,20,5220,80,30,12.9,106.0,1.702,0.0
20,5220,80,0,20,5220,80,20,20,5220,80,30,11.5,94.1,2.312,0.0
20,5220,80,0,20,5220,80,20,20,5220,80,30,11.5,94.1,1.856,11.0
20,5220,80,0,20,5220,80,20,20,5220,80,30,8.61,70.6,1.771,14.0
20,5220,80,0,20,5220,80,20,20,5220,80,30,12.9,106.0,1.248,10.0
20,5220,80,0,20,5220,80,20,20,5220,80,30,11.5,94.1,1.166,0.0
20,5220,80,0,20,5220,80,20,20,5220,80,30,12.9,106.0,1.011,0.0
20,5220,80,0,20,5220,80,20,20,5220,80,30,10.0,82.3,1.061,12.0
20,5220,80,0,20,5220,80,20,20,5220,80,30,12.9,106.0,0.855,0.0
20,5220,80,0,20,5220,80,20,20,5220,80,30,11.5,94.1,0.978,0.0
20,5220,80,0,20,5220,80,20,20,5220,80,30,11.5,94.1,0.845,11.0
20,5220,80,0,20,5220,80,20,20,5220,80,30,11.5,94.1,0.951,0.0
20,5220,80,0,20,5220,80,20,20,5220,80,30,11.5,94.1,2.009,0.0
20,5220,80,0,20,5220,80,20,20,5220,80,30,11.5,94.1,1.37,11.0
20,5220,80,0,20,5220,80,20,20,5220,80,30,12.9,106.0,1.042,0.0
20,5220,80,0,20,5220,80,20,20,5220,80,30,8.61,70.6,0.881,25.0
20,5220,80,0,20,5220,80,20,20,5220,80,30,11.5,94.1,0.927,11.0
20,5220,80,0,20,5220,80,20,20,5220,80,30,11.5,94.1,0.855,0.0
20,5220,80,0,20,5220,80,20,20,5220,80,30,11.5,94.1,0.948,11.0
20,5220,80,0,20,5220,80,20,20,5220,80,30,11.5,94.1,1.357,0.0
20,5220,80,0,20,5220,80,20,20,5220,80,30,12.9,106.0,1.743,0.0
20,5220,80,0,20,5220,80,20,20,5220,80,30,11.5,94.1,1.363,0.0
20,5220,80,0,20,5220,80,20,20,5220,80,30,11.5,94.1,1.274,11.0
20,5220,80,0,20,5220,80,20,20,5220,80,30,11.5,94.1,1.192,0.0
20,5220,80,0,20,5220,80,20,20,5220,80,30,12.9,106.0,1.918,0.0
20,5220,80,0,20,5220,80,20,20,5220,80,30,10.0,82.3,1.469,12.0
20,5220,80,0,20,5220,80,20,20,5220,80,30,12.9,106.0,1.123,0.0
20,5220,80,0,20,5220,80,20,20,5220,80,30,10.0,82.3,1.077,12.0
20,5220,80,0,20,5220,80,20,20,5220,80,30,12.9,106.0,2.304,0.0
20,5220,80,0,20,5220,80,20,20,5220,80,30,10.0,82.3,2.16,0.0
20,5220,80,0,20,5220,80,20,20,5220,80,30,10.0,82.3,1.91,30.0
20,5220,80,0,20,5220,80,20,20,5220,80,30,10.0,82.3,1.885,12.0
20,5220,80,0,20,5220,80,20,20,5220,80,30,10.0,82.3,1.719,22.0
20,5220,80,0,20,5220,80,20,20,5220,80,30,8.61,70.6,1.515,25.0
20,5220,80,0,20,5220,80,20,20,5220,80,30,11.5,94.1,1.468,11.0
20,5220,80,0,20,5220,80,20,20,5220,80,30,10.0,82.3,2.061,12.0
20,5220,80,0,20,5220,80,20,20,5220,80,30,8.61,70.6,2.154,33.0
20,5220,80,0,20,5220,80,20,20,5220,80,30,11.5,94.1,1.562,0.0
20,5220,80,0,20,5220,80,20,20,5220,80,30,11.5,94.1,2.049,11.0
20,5220,80,0,20,5220,80,20,20,5220,80,30,11.5,94.1,1.681,0.0
20,5220,80,0,20,5220,80,20,20,5220,80,30,11.5,94.1,1.343,11.0
20,5220,80,0,20,5220,80,20,20,5220,80,30,11.5,94.1,1.165,0.0
20,5220,80,0,20,5220,80,20,20,5220,80,30,11.5,94.1,0.868,11.0
20,5220,80,0,20,5220,80,20,20,5220,80,30,10.0,82.3,0.963,12.0
20,5220,80,0,20,5220,80,20,20,5220,80,30,12.9,106.0,0.83,0.0
20,5220,80,0,20,5220,80,20,20,5220,80,30,11.5,94.1,0.87,0.0
20,5220,80,0,20,5220,80,20,20,5220,80,30,12.9,106.0,0.82,0.0
20,5220,80,0,20,5220,80,20,20,5220,80,30,11.5,94.1,2.292,0.0
20,5220,80,0,20,5220,80,20,20,5220,80,30,11.5,94.1,2.421,11.0
